month,ret_1m,ret_3m,ret_6m,ret_12m,vol_3m,vol_6m,ma3_dev,ma6_dev,ma12_dev,momentum,trend,reversal,pe,ps,pb,ev_to_mc,revenue_growth_yoy,net_income_growth_yoy,ocf_growth_yoy,liabilities_to_assets,asset_growth_yoy,target_return
2025-03-01,0.040988617451163334,0.220228894117515,-0.12209776903935576,0.018064498924731165,0.07346841489582862,0.12256789839998199,0.03227210312810458,0.07903173170254352,-0.003934615439186273,-0.1630863864905191,0.1113038348306481,-0.040988617451163334,0.0,0.0,0.0,-0.26298367031063763,0.24447363552333035,0.17896360396247313,-0.1990614646179789,0.3796201286250814,0.45092232743615135,-0.10798477580033428
2025-04-01,-0.10798477580033428,-0.056652701040025066,-0.12455424577673924,-0.15665441763860055,0.07976116309897638,0.12294142591986189,-0.061905749237285757,-0.015006142410624035,-0.09910396173448988,-0.01656946997640496,-0.07691189164790979,0.10798477580033428,0.0,0.0,0.0,-0.2945682875540717,0.24447363552333035,0.17896360396247313,-0.1990614646179789,0.3796201286250814,0.45092232743615135,-0.08581981623567292
2025-05-01,-0.08581981623567292,-0.1511126721591579,-0.0005177713446099519,-0.3556549429540322,0.08037903559954462,0.09441004416219008,-0.09643289954124146,-0.09946812167915076,-0.14399116732420592,0.08530204489106297,-0.1959010212203922,0.08581981623567292,0.0,0.0,0.0,-0.35784853635718716,0.10206088995078444,-0.4734652254785783,-0.2634541625150667,0.37852371810245755,0.4041200623481498,0.08444722651648062
2025-06-01,0.08444722651648062,-0.11567380001138661,0.07908038105125037,-0.21278671409071181,0.10528708910697884,0.10004135985230808,0.02360307054307098,-0.03493212689710723,-0.051878209928735375,-0.005366845465230252,-0.011329056354036249,-0.08444722651648062,0.0,0.0,0.0,-0.3314545702584428,0.10206088995078444,-0.4734652254785783,-0.2634541625150667,0.37852371810245755,0.4041200623481498,0.08398617106874928
2025-07-01,0.08398617106874928,0.07464238893625086,0.013760994950907213,-0.1197920872045316,0.09817089838993288,0.08363994515665844,0.0817811574428089,0.04365021368083255,0.03987165145107174,-0.07022517611784207,0.12543137112364144,-0.08398617106874928,0.0,0.0,0.0,-0.30558206947711586,0.10206088995078444,-0.4734652254785783,-0.2634541625150667,0.37852371810245755,0.4041200623481498,0.05967390197462952
2025-08-01,0.05967390197462952,0.24567400796448013,0.0574368799817595,0.2508583888163731,0.01417166544839065,0.08661063182832472,0.0660006528182504,0.09496630610551215,0.08199894560454646,-0.002237021992870014,0.16096695892376256,-0.05967390197462952,0.0,0.0,0.0,-0.30804559967234213,0.07135106597619978,-0.0392353422929016,-0.5058152237453599,0.361968370002896,0.31060360807675225,0.09940107220594685
2025-09-01,0.09940107220594685,0.2628510696407005,0.1167722875669166,-0.019583117269981853,0.020028952627644363,0.09345893352061312,0.08383445860304461,0.17907161325322907,0.19191082566212625,0.01737121536096975,0.2629060718562737,-0.09940107220594685,0.0,0.0,0.0,-0.281591140504334,0.07135106597619978,-0.0392353422929016,-0.5058152237453599,0.361968370002896,0.31060360807675225,0.020428213973340492
2025-10-01,0.020428213973340492,0.18880562861539785,0.2775409207161126,0.11841777488739602,0.03948667374087518,0.06922144856241251,0.04480191930179056,0.15293208733515162,0.20334580736089625,0.2571127067427721,0.19773400663694218,-0.020428213973340492,0.0,0.0,0.0,-0.2762643203754538,0.07135106597619978,-0.0392353422929016,-0.5058152237453599,0.361968370002896,0.31060360807675225,-0.13931929781713126
2025-11-01,-0.13931929781713126,-0.03443685714159994,0.20277691010720322,0.20215414668919118,0.12161647018710746,0.08966627972293799,-0.09104194366049723,-0.034610832495436394,0.020879918927583674,0.3420962079243345,-0.12565277615593362,0.13931929781713126,0.0,0.0,0.0,-0.35381249102637435,0.08980086347659633,0.17403399601308123,0.6590373418106248,0.36224952389779674,0.3147651645784577,-0.023173698773712892
2025-12-01,-0.023173698773712892,-0.14208972750381665,0.08341290527755008,0.16908961066274064,0.08257339613499724,0.08849788634515844,-0.06633913175977524,-0.06825714008334527,-0.014621227176169649,0.10658660405126297,-0.1345962718431205,0.023173698773712892,0.0,0.0,0.0,-0.3667772644047036,0.08980086347659633,0.17403399601308123,0.6590373418106248,0.36224952389779674,0.3147651645784577,-0.10882790465497749
2026-01-01,-0.10882790465497749,-0.25075994108252164,-0.10929920077476951,-0.09704227157386214,0.06021650966757872,0.09406824913488265,-0.08280889104672762,-0.15531218522475454,-0.11489694592382749,-0.0004712961197920196,-0.23812107627148216,0.10882790465497749,0.0,0.0,0.0,-0.4144043307310663,0.08980086347659633,0.17403399601308123,0.6590373418106248,0.36224952389779674,0.3147651645784577,0.026521523210642384
2026-02-01,0.026521523210642384,-0.10639213290158278,-0.13716517936146078,-0.08760663932436219,0.06846620297243383,0.08965350581307227,-0.02193794477892408,-0.11252118524433541,-0.08476891719456059,-0.16368670257210316,-0.1344591300232595,-0.026521523210642384,0.0,0.0,0.0,-0.41000515298209683,-0.021097475487456774,0.06855291597291147,0.5453446287223545,0.36224952389779674,0.21521310246965486,-0.010508088002272542
